fecha,spi.X107,spi.X117,spi.X123,spi.X200,spi.X201,spi.X203
2000-12-01,0.3769704852,0.656095339,0.2598834855,0.0747890137,0.4796094855,0.2202837077
2001-01-01,2.1333421802,1.9221473824,1.8098507636,1.3518081468,2.1282604707,1.9676779432
2001-02-01,2.4363957793,2.0316066634,2.2980863655,1.7658598799,2.0185688108,2.2573820226
2001-03-01,2.4940943904,2.0042816697,2.4593846373,1.8400384829,2.04741224,2.2852348008
2001-04-01,1.4779379879,1.1233291164,1.6290265036,1.273736104,0.28432888,1.1658699004
2001-05-01,0.9327394659,0.7362480445,0.9358431094,0.8230523714,0.2458647437,0.6152147403
2001-06-01,0.261159506,-0.2084938418,-0.1728628064,-0.1281316672,-0.1770132226,-0.2720915162
2001-07-01,1.200002044,0.0436105843,0.3110338094,-0.1646550189,0.5993801148,0.2114124833
2001-08-01,1.2635708168,-0.0442526618,0.39167664,-0.1128129719,0.6034225707,0.3834100984
2001-09-01,0.1128653231,0.0938069656,0.1918713302,0.0808096375,0.6525150595,0.5834982057
2001-10-01,0.4171187076,0.0411027255,0.3112259368,0.1291096559,0.5946735178,0.1429875078
2001-11-01,-0.2324127657,-0.5966025092,-0.225148832,-0.6869478565,-0.3916998947,-0.9022956467
2001-12-01,0.1093916058,-0.717008455,0.0149913802,-1.026930092,-0.1641972896,-1.3017531583
2002-01-01,-0.8143429983,-1.1799061978,-0.7510089493,-1.2559613879,-1.274223785,-1.3679181378
2002-02-01,0.4597362144,0.3213477977,0.3185174823,0.3052386559,0.225671876,0.0813493751
2002-03-01,0.6801333123,0.6653080889,0.805267077,0.7739743471,0.31912687,0.6374583452
2002-04-01,1.4284137086,1.356152525,1.4605632471,1.5134154544,1.2574657955,1.4132814713
2002-05-01,1.0962873816,0.850904365,1.3206384524,1.1615738502,0.4632415884,1.0189506971
2002-06-01,0.896007563,0.2442057647,0.5487477666,0.8114576292,0.1083207345,1.3772235432
2002-07-01,1.1911075029,0.5468710328,1.3141054618,0.2964627124,0.6950733422,1.4447003949
2002-08-01,0.9618136141,0.4052294587,0.8605149377,-0.1048641117,0.5095299433,1.1757264036
2002-09-01,0.2410816161,0.4863127832,-0.089380399,0.0119367357,0.7034629794,0.4477020846
2002-10-01,0.9490732954,1.0690597904,0.7085126663,0.7667122836,1.5568971157,1.18563872
2002-11-01,0.4785784832,0.9360609201,0.3972526454,0.6332969189,1.1523755737,0.8308728917
2002-12-01,0.164680916,0.5047268795,0.2076883027,0.3619514513,0.951364598,0.4535185693
2003-01-01,-0.29953163,-0.177799994,-0.3087345695,-0.2323625105,-0.2372056725,-0.1441549654
2003-02-01,-0.2733105275,-0.3790189488,-0.3368809517,-0.4396883062,-0.0835280764,-0.3502737724
2003-03-01,-0.1473145061,-0.0930073391,0.0302463359,-0.0927809296,0.287826429,0.0034697703
2003-04-01,-0.1243395972,0.0736163994,0.1843433735,0.008938434,0.2940795516,0.0882580267
2003-05-01,-0.0809308161,0.5342444535,0.5371723428,0.5250365942,0.5564769525,0.6005928014
2003-06-01,-0.79342852,-0.8268219853,-1.1947321201,-0.8179705014,-0.8455999629,-0.7715078079
2003-07-01,-0.1862763573,-0.801306656,-0.6108776757,0.0230783965,-0.5216570561,-0.0957438582
2003-08-01,-0.1619757308,-1.2321825219,-0.4881159002,-0.3757144977,-0.5194244876,-0.0922557825
2003-09-01,-0.4825506878,-0.7918649943,-0.3924075601,-0.2673216794,-0.5823941357,0.2035394908
2003-10-01,-0.8929862314,-1.2475336273,-1.0519769029,-1.1289503764,-0.829078857,-0.8366348981
2003-11-01,-1.0833142957,-1.1899545478,-1.3763970226,-1.0178019726,-0.8553696055,-1.2693540875
2003-12-01,-0.588096102,-0.5373751146,-0.1394402858,-0.7341605647,-0.2464102198,-0.3753479837
2004-01-01,-0.1650950128,0.2025590099,0.0408287964,0.3256142263,-0.0721918772,0.4628473709
2004-02-01,-0.0294190426,0.360626456,0.0763092205,0.5342439964,-0.2436508661,0.4608580636
2004-03-01,-0.2190162158,0.1504504075,-0.229503117,0.5526626669,-0.5150228503,0.2673869495
2004-04-01,-0.2905185541,-0.0637771187,-0.3243526789,0.2438359143,-0.5512987681,-0.1799415312
2004-05-01,-0.7575428643,-0.4732832848,-0.5259351248,-0.0287650108,-0.3729991552,-0.3904181252
2004-06-01,-0.5968603949,0.5758349288,-0.8743997673,-0.6220199991,-0.6136002777,-0.5107799709
2004-07-01,0.4029814552,1.2726152887,0.0901997057,0.3134479496,0.3562385299,0.588733732
2004-08-01,1.3341735477,1.4912343017,1.5289635328,0.9980075765,0.5480932827,1.2701778903
2004-09-01,-0.0041893863,0.4695514942,-0.008598229,1.7281446671,0.4294110784,1.1343422732
2004-10-01,-1.7117291564,-1.4214254959,-1.2297468669,-0.0565531796,-1.3553992411,-0.4285229766
2004-11-01,-1.9141681709,-1.6477394617,-1.8314946459,-1.5842146769,-1.744483558,-1.4346205394
2004-12-01,-1.1185544712,-1.4867034794,-0.9685056507,-1.7616898739,-1.4841898389,-1.4293314889
2005-01-01,-0.8384128214,-1.2008476957,-0.8950414362,-1.2202717426,-1.1910789393,-1.2701354582
2005-02-01,-0.2568536674,-0.1940335143,-0.2060398503,-0.3118959035,-1.0101725876,-0.5752865208
2005-03-01,-0.4727070793,-0.1936625422,-0.3568453243,-0.3243539413,-1.1169497638,-0.5712826077
2005-04-01,0.0216912901,0.373810283,0.1687084725,0.0886265968,-0.4952443721,0.0437669297
2005-05-01,-0.6467134401,-0.379838858,-0.4433614261,-0.5978893995,-0.4752689521,-0.5024641192
2005-06-01,0.003166869,-0.3200922103,0.2040054871,-0.3001448669,-0.1872062751,-0.2875889052
2005-07-01,-1.9599639845,-1.9599639845,-1.644853627,-1.1012773633,-1.0067080129,-1.1823413295
2005-08-01,-1.4395314709,-1.452860593,-1.644853627,-1.4395314709,-1.0364333895,-0.8416212336
2005-09-01,0.863020195,0.0121023971,0.8695931258,-1.2117072403,-0.6157487198,-0.5069435778
2005-10-01,0.6544446788,0.1845213125,0.540106676,-0.6523061259,-0.2418099242,-0.178532842
2005-11-01,0.9428348029,0.5268190958,1.0482322046,0.1426357062,0.5853803154,0.5588957703
2005-12-01,-0.2210424553,-0.0368999351,0.0064144093,0.6178456929,-0.1740578455,0.201023909
2006-01-01,0.9743352215,0.9348374896,0.8871983607,1.4079587637,0.7813044348,1.1617210494
2006-02-01,0.4270085168,0.4892970425,0.3631916962,1.0585201276,0.0713857939,0.6930160732
2006-03-01,0.5900105563,0.6329749848,0.5130880161,0.9797349087,0.286603601,0.8877541526
2006-04-01,-0.2052453296,-0.0636418395,-0.1406635139,0.2963158858,-0.8078385102,0.0348077106
2006-05-01,0.2439067125,0.2845443473,0.3671582651,0.4431513445,-0.4345082775,0.4741683463
2006-06-01,-0.51010045,-0.877085092,-0.2712420244,-0.4039372505,-1.0428335055,-0.756174636
2006-07-01,-1.2189227611,-1.0771299919,-1.0065271644,-0.9412772877,-0.897501711,0.0260273197
2006-08-01,-1.0889930361,-1.087715647,-0.7506596619,-0.6872272025,-0.3381157327,0.1733385238
2006-09-01,-0.2903615274,-0.7766200291,-0.0415862864,-0.536826468,-0.252532026,0.4430270421
2006-10-01,0.2927208798,0.0826565496,0.3726295942,0.8494977774,0.2550871779,0.5524953142
2006-11-01,1.2590743983,1.0096329371,1.0982713052,0.9710074264,0.8567881619,1.126538751
2006-12-01,0.377266934,0.2279897399,0.0877661728,0.2127540348,0.6103869382,0.5144601422
2007-01-01,-0.0390588596,-0.3961153239,-0.1523051786,-0.5641579547,-0.0257277752,-0.3430126025
2007-02-01,-0.6293168601,-0.9641519354,-0.6323057146,-0.8968668998,-0.3033036533,-0.7888655641
2007-03-01,-0.19037727,-0.4821163587,-0.0351708607,-0.2774238012,-0.0787442807,-0.1686370969
2007-04-01,0.0930696603,-0.0532410746,0.2503587695,0.1864838802,0.5367001309,0.4200224472
2007-05-01,0.9330157393,0.7630549345,1.0060194059,0.9158324644,1.0776605485,1.1709611285
2007-06-01,1.0530603326,0.9111910163,1.1816238468,0.8167518414,1.0880633888,0.3145785153
2007-07-01,1.4333505532,1.3479372577,1.7941850133,1.1064897553,1.2472943088,0.7891758099
2007-08-01,1.0783708176,1.1778760403,0.6749209699,0.9315553121,0.9753249995,0.5474616469
2007-09-01,1.5197750757,1.3534601902,1.2688344331,0.9485451668,1.3907034491,1.4367069182
2007-10-01,0.572267696,0.1514080895,0.6157354417,0.0168633482,0.2543853187,0.4688036803
2007-11-01,0.5796014669,0.3063083446,0.7966471405,0.3965860405,0.4214638596,0.2417962468
2007-12-01,-0.4437964321,-0.1929251924,-0.3844234829,-0.0782330089,-0.3930727615,-0.2562882905
2008-01-01,0.6070252612,0.6232246648,0.4555152545,0.9768489118,0.4854020912,0.5336067727
2008-02-01,0.0338290396,0.0620860581,-0.262727777,0.4170419224,0.156290076,0.0751151747
2008-03-01,0.0409436706,0.0359846439,-0.2455450845,0.2467648174,0.1003031395,-0.0945363133
2008-04-01,-0.9256793605,-0.7637955538,-1.173535798,-0.9121760007,-0.9077167682,-1.109341441
2008-05-01,-0.6975776506,-0.4024103278,-0.5938795848,-1.0520298147,-1.1703470768,-0.9656796948
2008-06-01,-1.8131274259,-1.9739793257,-1.1618311405,-1.9630731372,-1.1620151187,-1.8839534293
2008-07-01,-0.8047778736,-1.2171760744,-0.0171031787,-0.965713626,-0.4936179457,-0.6568766404
2008-08-01,-1.110002969,-1.1858153542,-0.4723157255,-0.6181806276,-1.0364333895,-0.8416212336
2008-09-01,-0.9426607551,-1.287166339,-1.0738149218,-0.8201169312,-2.3296356541,-1.772015596
2008-10-01,-0.7994493919,-0.9813491882,-0.8861772482,-0.4908098903,-1.3502038068,-1.2065997965
2008-11-01,-1.3478140039,-1.2984946693,-1.2364175028,-1.4103339726,-1.1729210503,-1.2957149708
2008-12-01,0.6875523784,0.6486780658,1.0167586992,0.2919204826,0.1757131848,0.6425180004
2009-01-01,-0.0437927059,-0.1228568095,0.1010730529,-0.673949448,-0.7235668296,-0.160262549
2009-02-01,0.0965302082,0.2482731086,0.2436883181,-0.2074792507,-0.5859627572,0.1502414535
2009-03-01,-0.3573199082,-0.1948103971,-0.3384916427,-0.5563684931,-1.3479363613,-0.4073027573
2009-04-01,0.0234108689,0.2562416867,0.1106140728,0.1533957831,-0.7515881649,0.1257785684
2009-05-01,0.0581940198,-0.0044027371,0.0693258877,0.1449304184,-0.9473476646,-0.0688211269
2009-06-01,-0.1799248437,-0.6029325759,-0.079592845,-0.08936855,-0.7638762929,-0.1581305717
2009-07-01,-1.4090869896,0.2077062731,0.0320553004,0.0510522642,-0.9400036892,-1.2233733929
2009-08-01,-1.4395314709,0.3613323983,-0.2832777333,0.1942009789,-1.0364333895,-0.8416212336
2009-09-01,-0.0624976371,0.8903649233,0.6591569911,0.6590691004,-0.822165155,-0.9372785868
2009-10-01,-0.9121465409,-0.5670635748,-0.3174606306,-0.4186453758,-0.7994111079,-1.0778507867
2009-11-01,0.4539546999,0.4857480129,0.413173539,0.665913593,0.1679251604,0.6567882038
2009-12-01,1.4691288367,1.3269957881,1.6290859454,0.4867363406,0.878160036,0.8500388799
2010-01-01,1.1570467427,0.9685420516,1.2988619184,0.2408322108,0.6999594558,0.4724865566
2010-02-01,1.0230168644,0.636041885,1.1719660681,-0.0852318642,0.8556223461,0.3985807315
2010-03-01,0.3209126368,-0.1117055836,0.2604018443,-0.4816120471,0.1741824348,-0.1401706857
2010-04-01,0.184527588,-0.2956025525,0.0796708204,-0.4700025329,0.1119276047,-0.1233800036
2010-05-01,-0.4178678959,-0.7811637354,-0.5139376,-0.8466640059,-1.2535372762,-0.9260107202
2010-06-01,0.3527464151,-0.0844311085,0.8772086664,-0.2042469499,-0.7481793505,-0.5098334127
2010-07-01,-0.3770292234,-0.9352488542,0.2316866778,-0.8300883204,-0.5764883676,-0.7641312685
2010-08-01,-0.9659732476,-1.0822269733,-0.5997053881,-0.9809054481,-0.5020234335,-0.8416212336
2010-09-01,-0.7476800993,-1.0330628609,-0.4935462018,-1.1503502361,-1.058890007,-1.7644051041
2010-10-01,-0.4127377154,-0.1508288229,-0.1308699374,-0.2317860829,0.3121173826,-0.52646848
2010-11-01,-1.2280132826,-0.8862811654,-0.8784193122,-0.9211253883,-0.6675765294,-0.9224352857
2010-12-01,0.0022756214,0.1913517814,-0.1017586356,-0.4156721563,-0.0277889009,0.0148180365
2011-01-01,-1.0566201491,-0.7737408189,-1.2466879968,-0.7598762685,-1.8725986754,-0.9206436596
2011-02-01,0.1859020921,0.2774504744,0.1190562477,0.3757631819,-0.0707380319,0.1813268405
2011-03-01,-0.0889836842,-0.0787421624,-0.1156013418,0.1189508274,-0.5008053485,-0.1933201773
2011-04-01,0.6319477536,0.5778737752,0.6958415521,0.5611808597,0.5493588005,0.453626624
2011-05-01,-0.3792581444,-0.3696642102,-0.3153507156,-0.5157031245,-1.1210549634,-0.6985814394
2011-06-01,-0.8556814064,-0.5584049088,-0.3104440936,-0.3087353033,-0.7904392931,-0.9366351237
2011-07-01,-0.9118415437,0.1891718616,0.166332436,0.3145656448,0.1410791308,-0.0776364757
2011-08-01,-1.2102108996,0.0693495458,-0.591681351,0.0503929518,-0.3502965223,-0.5096405178
2011-09-01,-0.7965109757,0.1567936852,-0.6093356841,0.6500321762,-0.3704429418,-0.2798180829
2011-10-01,-1.1193209831,-0.8759554031,-1.0124910977,-0.5707194777,-1.0352339487,-0.6790692671
2011-11-01,-1.0666712886,-0.7480414802,-1.0365663396,-0.7931928193,-1.123420404,-0.5393008759
2011-12-01,1.272894305,1.3456506185,1.1263162459,1.2116111782,0.6288935165,1.551302568
2012-01-01,0.8814411001,0.9373580678,0.9005878114,0.7741868931,0.4406053576,0.9562349237
2012-02-01,1.3275417675,1.217895078,1.253914107,1.1008410906,0.8949083473,1.2209535581
2012-03-01,1.135240474,1.0274640535,1.0640622906,0.8467071731,0.608570245,0.9115626479
2012-04-01,1.3121918836,1.1135919024,1.1187170426,1.0560394153,0.9535955605,1.1782544805
2012-05-01,1.1127696484,0.9852210498,0.8634626302,0.9690611346,0.6100710171,1.1004345782
2012-06-01,-0.0021490187,-0.5160888288,-0.1015125413,0.0904664876,-0.4919674958,0.3246694866
2012-07-01,-1.5039930084,-1.4803245987,-1.5658524057,-0.9580529811,-0.1542429546,-1.644853627
2012-08-01,-1.2933327868,-1.4421583046,-1.3920657809,-0.9072659896,-0.3987554585,-0.6101285572
2012-09-01,-0.9391787714,-1.2826961814,-1.3091093547,-1.0575395372,-1.0654154492,-0.8704931407
2012-10-01,-0.5514427514,-0.3203064516,-1.0229058752,-0.1335303451,-1.5164442438,-0.3003012246
2012-11-01,-0.2257313105,-0.120010331,-0.4654117932,0.04479228,-0.2187874118,0.0131570397
2012-12-01,0.77267105,1.3675922928,0.7644784905,1.2098476611,0.5664963521,1.1639569632
2013-01-01,0.1315514791,0.8008809865,0.3038108278,0.4697284447,0.3140926481,0.486697505
2013-02-01,0.0625349139,0.7680414905,0.400591916,0.5868216119,0.3667939425,0.5331735897
2013-03-01,-0.4855585528,0.0912719868,-0.1476192159,-0.0058656184,0.1166314276,-0.0603748468
2013-04-01,-0.5270467673,-0.0772179804,-0.1697981318,-0.0156290807,0.1035121737,-0.1015498118
2013-05-01,-1.0488798756,-0.7338998294,-0.7746820178,-0.6858556652,-0.2438638853,-0.6468746472
2013-06-01,-0.8304778393,-1.5959242448,-0.9477714117,-1.3817797698,-0.4900484632,-1.3674628614
2013-07-01,0.3322366867,-1.2245756408,0.3411050606,-0.1536496127,0.0976847735,-0.3770593362
2013-08-01,0.6913734678,-0.6091993729,1.3319949548,-0.0388746638,0.1073852242,-0.0615148881
2013-09-01,-0.4245609382,-0.6287635824,0.1046526435,0.1934683823,-0.1035965612,-0.0325027892
2013-10-01,1.2548959717,1.2604128339,1.1359383676,1.5745384789,1.288832894,1.6300154529
2013-11-01,0.4014284622,0.2599473229,0.2005433493,0.7268312081,0.4539856423,0.6612872945
2013-12-01,1.5091959544,1.0286971573,1.2359368838,1.8011925017,1.5168048206,1.4897809602
2014-01-01,1.156206197,0.9293899351,1.007830215,1.1742567298,1.3839263519,0.9650387085
2014-02-01,0.9141055011,0.6029694226,0.7238848868,0.757840487,1.3805867555,0.7235906241
2014-03-01,0.3184948945,0.0430917607,0.0110134594,0.0239348195,0.9888875597,0.1587493549
2014-04-01,-0.301203684,-0.642354085,-0.5890284681,-0.5078508307,0.3686149313,-0.2967996489
2014-05-01,-0.5522359681,-0.7887657873,-0.7746820178,-0.5619373945,0.2251827445,-0.2659896873
2014-06-01,-0.2197500195,-0.7161432964,-0.099198529,-0.5157965382,0.0705348255,-0.2298759629
2014-07-01,0.5231322775,-0.6865805322,0.8995377524,-0.0420431963,-0.1896351282,0.2931042029
2014-08-01,0.4091073078,-0.8062895068,0.9260285675,0.0856352934,0.10903318,0.4385583548
2014-09-01,2.3408303525,1.4326199201,2.4553600414,1.7845767861,1.8581128869,1.8111299316
2014-10-01,2.7077660303,2.2927179838,2.8457845468,1.8360991464,1.9724693667,1.8073386717
2014-11-01,1.2914045446,0.9247285602,1.409961824,0.48091374,1.0038939253,0.397183915
2014-12-01,0.3168137591,-0.0303097874,0.0645605831,0.1339679923,0.791963515,0.1548195881
2015-01-01,0.3043589026,0.3961251345,0.2150940911,0.1088598543,0.889549758,0.3146409197
2015-02-01,0.2704469273,0.3253420623,0.203107641,0.0629969101,0.9634582053,0.1559693228
2015-03-01,0.0567704532,0.3797173043,0.1323977323,0.3295722639,0.6229851365,0.0688801198
2015-04-01,0.0831378934,0.1983677653,0.1361374332,0.5079506425,0.6094624241,-0.1228112818
2015-05-01,0.386602445,0.4820510648,0.4022007397,1.2019029938,0.9531451137,0.40936348
2015-06-01,1.4496453625,0.7364772016,1.8030729567,1.0006659557,0.8458316453,0.4293032231
2015-07-01,0.4410058546,0.3264081405,0.778760023,0.3106506682,0.6658616592,0.4019365534
2015-08-01,0.0723219285,0.1390859359,0.4576035507,0.1359913305,0.5520848048,0.2635341822
2015-09-01,0.3966729304,0.6312395895,0.1237351395,1.0095784439,1.1349008725,0.9111818748
2015-10-01,0.1616773564,0.3592515056,0.1355684475,0.6506959519,0.343269017,0.4623987793
2015-11-01,0.0928260615,0.1719335145,0.051168579,0.2246541867,0.5275215429,0.1117221263
2015-12-01,-0.6665207749,-0.1875444927,-0.599832085,-0.2620316193,0.2271508519,-0.5061640597
2016-01-01,-1.0837337854,-0.8848005109,-1.1110391801,-1.2625229606,-0.0989774112,-1.1090204235
2016-02-01,-0.3776646755,-0.4093840587,-0.4909238993,-0.7942043028,-0.1809705892,-0.8171375063
2016-03-01,-0.6830009557,-0.8223071058,-0.8394262252,-1.1906272011,-0.4972042829,-1.184687006
2016-04-01,-0.1677130507,-0.2367203889,-0.3290401547,-0.2877084413,-0.18340763,-0.4991409204
2016-05-01,-1.7349719149,-1.1879212074,-1.7134609319,-0.7223276963,-0.5763515238,-1.1563932276
2016-06-01,-0.2739018663,0.7956975031,-0.3852447197,0.5057717046,-0.0548332305,0.7724541011
2016-07-01,-0.3242875368,0.8380459867,-0.8086323961,-0.0761746914,-0.7605182995,0.4171819888
2016-08-01,0.2260974587,0.9955113876,-0.1202782484,-0.1041992235,-0.2271126014,0.6092712572
2016-09-01,-0.8403161453,-0.5745888646,-1.169174793,0.2942464404,-0.2678488194,-0.4530620832
2016-10-01,-0.0551343973,-0.9374923258,-0.7159919113,-0.1583056737,0.505369173,-0.0107303647
2016-11-01,-0.5944205968,-1.0379845714,-0.7429978403,-0.8136487612,-0.3382946118,-0.8827809715
2016-12-01,-0.7302020678,-0.5756377139,-0.787297626,-0.51695955,0.0136623577,-0.5674368793
2017-01-01,-0.3149355333,0.0590284566,-0.3153713518,0.0744061162,0.1841384435,-0.4643980573
2017-02-01,-0.5872434038,-0.1396910118,-0.5763329469,0.0405074314,0.347999836,-0.4537469938
2017-03-01,-0.3350743335,0.0684032535,-0.1471549684,0.1682963066,0.5638046515,-0.3892193624
2017-04-01,-0.5243763674,-0.0941725391,-0.2608421718,0.0305299452,0.5353906984,-0.2210821236
2017-05-01,0.3022800406,0.5867776277,0.5035533209,0.5040750831,1.4545173641,0.3338395294
2017-06-01,0.1202958463,0.0728862895,0.1656321969,0.1529431429,0.7961903454,0.4741577142
2017-07-01,0.2620004479,-0.4005667716,0.6041542184,-0.0848542643,0.4208121756,0.0792572305
2017-08-01,-1.4395314709,-1.4421583046,-1.644853627,-1.4395314709,-1.0364333895,-0.8416212336
2017-09-01,-0.5986437665,-0.1833818847,-1.0045092659,-0.2782194663,0.224343617,0.0618013353
2017-10-01,-0.7289712006,0.1806883381,-1.0554794966,0.6159716791,0.4519133043,0.7252156288
2017-11-01,-0.496056591,-0.1472617147,-0.6427090915,0.1594238946,0.5057992227,0.4187542395
2017-12-01,-0.142499108,-0.2423847598,-0.2642440122,-0.0768602825,0.3444431725,-0.12157734
2018-01-01,-0.1244832513,-0.1445313672,-0.1806968939,-0.1364047999,0.5169281379,-0.1576270477
2018-02-01,0.2978605855,0.4864973314,0.4113049997,0.3009990796,1.0712774677,0.3731169926
2018-03-01,0.3547751572,0.7856070187,0.4563022375,0.4471872892,1.1978992059,0.4960761484
2018-04-01,0.5272020235,1.0008856232,0.6255944729,0.6047107723,1.3002811529,0.6426322373
2018-05-01,0.3667782257,0.8752397233,0.2127394201,0.5663912258,1.1037556756,0.3061210424
2018-06-01,0.652121134,1.1108209623,0.151672915,2.7440937085,3.6554623136,2.5670957056
2018-07-01,2.3428651655,2.1355379072,2.5125939811,3.1274129438,3.4002286157,3.3315389508
2018-08-01,2.4494700117,2.1061667443,1.8588824895,3.3897781811,3.6944446035,3.2487546848
2018-09-01,0.2939980505,1.1164654508,0.0812003308,0.9755800299,1.1722634265,0.9669892103
2018-10-01,0.3214175177,0.6923337725,0.5343678905,1.7056469801,0.9864755655,1.3869228448
2018-11-01,-0.0144142443,0.2455927893,0.2903497925,1.2810643948,0.8792468455,0.9912820153
2018-12-01,1.3053601525,1.3917999607,1.489033841,2.0026727445,2.2392273579,1.8021098719
2019-01-01,0.2469703497,0.7724368465,0.5656676785,0.9543692711,0.7645637986,0.8014001176
2019-02-01,0.8231211479,1.2557939629,1.0214220813,1.0461252848,1.2383695507,1.0878122509
2019-03-01,0.2587420352,0.7343460114,0.2966950007,0.4126705334,0.5212437084,0.4373504005
2019-04-01,0.9048711721,0.9979559552,0.7278983514,0.5992825694,1.5801593625,0.7465154409
2019-05-01,0.4371437791,0.3062108682,-0.0465964634,0.1927282695,1.3859736621,0.2181296431
2019-06-01,2.0285965401,2.1180363158,1.899544575,1.1215779343,1.5829568594,1.4188558961
2019-07-01,1.1831222344,1.1883971297,0.3798369983,0.4549253329,0.836926856,0.5662348547
2019-08-01,0.2662614182,0.9070685657,-1.6267830384,-0.6121447389,-0.007367244,-0.385585059
2019-09-01,1.3654094159,2.2107853136,0.9430083684,0.6634859026,0.9265011681,0.648783014
2019-10-01,0.5181664101,1.7496134023,0.5466572545,0.0981690602,-0.2145980387,-0.1641939506
2019-11-01,0.9287195827,1.2522293882,1.0952147666,0.9399191392,1.313046709,0.8088729067
2019-12-01,-0.6990678627,-0.7140049365,-0.9063898767,0.1258275764,0.4740871823,-0.0611048671
2020-01-01,-1.3327736424,-1.350028295,-1.301258135,-0.9817457549,0.1941012307,-1.0147252848
2020-02-01,-0.8559486747,-0.7913590294,-0.875582059,-0.6058161468,0.2950777309,-0.6019446559
2020-03-01,-0.6296364461,-0.5144597069,-0.4510071416,-0.518164749,0.4973758313,-0.5493211929
2020-04-01,-0.0350044725,0.0871127157,0.0663008777,0.0995325839,0.7202140612,0.1422730631
2020-05-01,-0.4731506187,-0.2250455839,-0.1412274734,-0.3604093313,-0.1356712578,-0.4658967414
2020-06-01,-0.9084898904,-0.08735572,-1.1115916843,-0.0687369609,-0.034481238,-0.8638498406
2020-07-01,0.5067939339,0.8401154939,0.4240321938,0.9305237322,0.5288440201,0.2951447421
2020-08-01,0.4579055726,0.65666829,0.0015928287,0.7568603853,0.4913200366,0.0566773512
2020-09-01,0.5987001915,0.1618543399,0.4493269022,0.3782201534,0.7575162085,0.2992700566
2020-10-01,-0.1292645409,-0.0595766375,0.1364584941,-0.2003093324,0.2263948146,0.0002671979
2020-11-01,-0.9882860316,-0.7225662012,-0.6169107883,-0.9020681632,-0.7364199055,-0.9049924313
2020-12-01,-0.5073049905,-0.2284038533,-0.5110305908,-0.1264350956,-0.6044288295,-0.0570999388
